3377,hea inoa,hea inoa,To give a name; to chant a name chant; to call a name in hospitable welcome; to call the roll; roll call; name chant.,1
3378,heana,heana,"1. Corpse, especially of one slain in battle; victim, human sacrifice; carcass (Mat. 24.28), remains.

2. Calling, as in greeting.",1
3379,heana kanaka,heana kanaka,"Human carcass, human sacrifice, an insulting name for kauwā, outcasts.",1
3380,heau,heau,"1. Place where fishermen set a basket fish trap, as for hīnālea.

2. See ""Exocarpus"":  spp., native shrubs and small trees (sandalwood family), with more or less leafless, jointed branches. (Neal 325.) Also au 12.",1
3381,heʻe,heʻe,"1. Octopus (Polypus sp.), commonly known as squid.

2. To slide, surf, slip, flee (Kin. 14.10). Cf. heʻe nalu, pūheʻe. See ex., puʻe one.

3. To melt, flow, drip, soften; to skim, as milk. Cf. heʻeheʻe, heheʻe.

4. To hang down, as fruit; to sag; to bear breadfruit. See ex., ule 1.

5. Line that supports the mast, stay.",1
3382,heehe,heehe,To bleat.,1
3383,heʻeheʻe,heʻeheʻe,"1. Redup. of heʻe 2–4; avalanche (rare).

2. Breast disease, with caking and great pain during nursing.",1
3384,heʻe hōlua,heʻe hōlua,See hōlua.,1
3385,heʻe koko,heʻe koko,"Flow of blood, hemorrhage, menstrual flow (Oihk. 15.25).",1
3386,heʻe mākoko,heʻe mākoko,"A variety of large red octopus (Octopus ornatus); it was rarely eaten because of its bitter taste, but was sometimes used as medicine.",1
3387,heʻe mākole,heʻe mākole,"Squid beginning to decompose, with a pinkish color and a bad odor, liked by some.",1
3388,heʻe nalu,heʻe nalu,"To ride a surfboard; surfing; surf rider. Lit., wave sliding.",1
3389,Heʻe-nehu,Heʻenehu,Name of a misty rain observed off the coast of Hilo when nehu fish are running.,1
3390,heʻe nehu,heʻe nehu,"Season when nehu fish run; to run in schools, of nehu.",1
3391,heepālaha,heepālaha,"Each of two posts at the back wall of the ancient house, visible at the door. Rare.",1
3392,Heʻe-pālaha,Heʻepālaha,A stroke in lua fighting.,1
3393,heʻe pālaha,heʻe pālaha,An octopus settled on the ocean floor with tentacles spread out.,1
3394,heʻe pali,heʻe pali,"Tiny, young octopus that clings to rocks along sea pools, especially in certain seasons.",1
3395,heʻe puʻewai,heʻe puʻewai,To surf toward the mouth of a stream or up the stream.,1
3396,heʻe pū loa,heʻe pū loa,"A long-headed, long-tentacled octopus (Octopus ornatus), very tough, tenderized only by much pounding; now called the night octopus. Lit., long-headed octopus.",1
3397,heʻe pulu,heʻe pulu,Octopus slightly decomposed. Also heʻe mākole.,1
3398,heʻe umauma,heʻe umauma,Body surfing; to body surf.,1
3399,heʻewale,heʻewale,Miscarriage; to have a miscarriage.,1
3400,heha,heha,"Lazy, indolent, drowsy; weariness following sexual gratification.",1
3401,hehe,hehe,A kind of bird (no data). (KL. line 348.),1
3402,hehē,hehē,"Burst of laughter, guffaw; to guffaw.",1
3403,hēhē,hēhē,"A boil, running sore; ulcerous; botch [KJV] boils [RSV] (Kanl. 28.27).",1
3404,heheʻe,heheʻe,"1. Redup. of heʻe 2–4; to slide, sag, fade; landslide, avalanche; soft, watery, melting.

2. Discharge, as of pus; fluid.",1
3405,heheheʻe,heheheʻe,"Redup. of heheʻe 1, 2.",1
3406,hehehewa,hehehewa,Redup. of hewa; a mistake by many.,1
3407,hehei,hehei,"1. Redup. of hei 1, to entangle.

2. Type of pāʻū (no data).",1
3408,heheia,heheia,Pas/imp. of hehei.,1
3409,heheleleʻi,heheleleʻi,Redup. and intensifier of heleleʻi.,1
3410,hehelo,hehelo,"Redup. of helo; reddish, bright, showy.",1
3411,-hehelo,hehelo,"See ""hoʻohehelo"":  Proud, especially of one's appearance or dress.",1
3412,hehena,hehena,"Insane, raving mad, crazy, possessed; insanity, madness; lunatic, maniac. (1 Sam. 21.13, 14).",1
3413,heheo,heheo,"A swaggering or swishing walk; swishing, as of a skirt; to whirl, swish, strut.",1
3414,hehi,hehi,"To stamp, tread, trample, pedal, step on; trampling. Fig., to repudiate, deny, desecrate, loathe, break (as taboo). Also hahi.",1
3415,hehia,hehia,Pas/imp. of hehi.,1
3416,hehihehi,hehihehi,Redup. of hehi.,1
3417,hehi hewa,hehi hewa,Misstep; to make a misstep.,1
3418,hehi ʻino,hehi ʻino,"To step firmly, stamp; to make a misstep and come down hard.",1
3419,hehikū,hehikū,"To break rules or taboos, disregard the rights of others, trample on their rights, trespass; willful; trespassing, violation.",1
3420,hehina,hehina,"Footrest; any place on which to step or tread; a stepping, treading.",1
3421,hehi palaoa,hehi palaoa,"To thresh wheat; threshing. Lit., tread flour (Eng.).",1
3422,Hehi-pua-hala,Hehipuahala,"Rain name associated with Poʻo-kū, Kauaʻi. Lit., stepping upon pandanus flowers.",1
3423,hehu,hehu,"1. To uproot, dig up, put to flight, drive away, evict, shoo.

2. Young seedlings or plants, as for transplanting; sucker. Cf. ilo 2.

3. A purge, as of water and juice of gourd stems used as an enema; to purge.

4. Ceremony to drive away evil influence.

5. Pile, as of rocks. (GP 100.)",1
3424,hei,hei,"1. Net, snare, stratagem, ruse; to ensnare, entangle, catch in a net; to festoon with leis. See kāhei 1, 2; Luka. 5.4.

2. String figure, cat's cradle; to make such. Many kinds are listed by Dickey.

3. Motion of hands and fingers, especially of the dying, (Some persons did not make string figures, hei, at night because of the association of the figures with the motions of death.)

4. Adept, deft; to absorb, as knowledge or skill.

5. Var. of hai, to sacrifice. Cf. haiau, heiau.

6. Water oozing from a cliff and trickling down. Cf. hī 2.",1
3425,he- … -i,he … i,See heleleʻi.,1
3426,hēʻī,hēʻī,"1. Same as mīkana, papaya. (Neal 600–1.)

2. A variety of sweet potato usually called ʻuala hēʻī.

3. Same as maiʻa Polapola, a wild banana. (PCP feekii.)",1
3427,heia,heia,"1. Pas/imp. of hei 1.

2. Piece of hair, tooth, fingernail, small bone, or the like of a deceased beloved, kept and offered food in order to please the spirit of the deceased.",1
3428,heiau,heiau,"Pre-Christian place of worship, shrine; some heiau were elaborately constructed stone platforms, others simple earth terraces. Many are preserved today. Several types are listed below. In Isa. 15.2, heiau is a high place of worship. See hei 5.",1
3429,heiau hoʻōla,heiau hoʻōla,Heiau for treating sick.,1
3430,heiau hoʻoulu ʻai,heiau hoʻoulu ʻai,"See ""Heiau"":  where first fruits were offered to insure further growth. Lit., heiau for the increase of food crops.",1
3431,heiau hoʻoulu iʻa,heiau hoʻoulu iʻa,Heiau where fish were offered to insure good fishing.,1
3432,heiau hoʻoulu ua,heiau hoʻoulu ua,"See ""Heiau"":  where offerings were made to insure rain.",1
3433,heiau kālua ua,heiau kālua ua,"Heiau for stopping rain, or (less frequently) for bringing rain. One such heiau named Imukālua-ua (rain-baking oven) was in the Kaunakakai quadrangle, Molokaʻi; a land section in Puna, Hawaiʻi, also has this name. Rain in leaf packages is said to have been baked in an oven.",1
3434,heiau maʻo,heiau maʻo,"Small temporary heiau covered with tapa stained green (maʻo), used for the hoʻoulu ʻai ceremony to bring food. (Malo 158.)",1
3435,heiau poʻo kanaka,heiau poʻo kanaka,"See ""Heiau"":  where human sacrifices were offered.",1
3436,heiau waikaua,heiau waikaua,A heiau used for services to bring success in war.,1
3437,heiē,heiē,Helper or apprentice to a priest.,1
3438,heihei,heihei,"1. Race, as foot race, canoe race, horse race; to race.

2. Redup. of hei 1–3; to festoon, drape. Cf. pāʻū heihei.

3. To enthrall, enchant.",1
3439,-heihei,heihei,"See ""hoʻoheihei"":  To beat, as a heiau drum; sound of heiau drum.",1
3440,heihei kūkini,heihei kūkini,Footrace.,1
3441,hei kapu,hei kapu,"A sacred place, as one where a priest stayed in seclusion to await a message from the gods, usually a small house on the heiau.",1
3442,heka,heka,"Red, sore, inflamed, bleary. Cf. heʻa, pīheka.",1
3443,hekaheka,hekaheka,Redup. of heka.,1
3444,hekau,hekau,"1. Anchor, stone anchor, towline, line for fastening boats; warp; to anchor, make fast, tow; taut, stretched, anchored.

2. To come upon, happen, befall, strike.",1
3445,heke,heke,"1. Best, greatest, foremost. See ex., manomano.

2. Top gourd in a hula gourd drum. Cf. ʻolo 1.

3. Feathered top of an ʻulīʻulī, hula rattle.

4. Nail, pin, rack, as for hanging objects in a house.

5. Triangular sail, topsail. Also peʻa heke.

6. Shy, sensitive. Cf. ʻōheke.

7. Same as hekeheke. Cf. ʻuheke.",1
3446,hekeheke,hekeheke,Plump.,1
3447,hekekē,hekekē,Plump.,1
3448,hekikili,hekikili,Redup. of hekili.,1
3449,hekili,hekili,"1. Thunder; to thunder. Fig., passion, rage. See hakikili.

2. A variety of taro.

3. A variety of sweet potato.",1
3450,hekili pāmalō,hekili pāmalō,Thunder without rain.,1
3451,hekili pāmaloʻo,hekili pāmaloʻo,See hekili pāmalō,1
3452,hēkuawa,hēkuawa,"Same as kuawa 1, valley.",1
3453,hekuawawa,hekuawawa,See hēkuawa,1
3454,hē kupapaʻu,hē kupapaʻu,Grave. (Nah. 19.16.),1
3455,hela,hela,"1. Redness of the eyelids; rawness, as of scraped skin; to be red or raw.

2. To spread, as the arms. Cf. helahela, kāhela.

3. Hula step: one foot is placed at about a 45-degree angle to the front and side, with the weight on the opposite hip and with that knee bent; the foot is then returned to the original position and the step is repeated with the other foot; to dance thus.",1
3456,helahela,helahela,"Redup. of hela 1, 2; widespread.",1
3457,hele,hele,"1. To go, come, walk; to move, as in a game; going, moving; a gadabout. Fig., to die. Cf. hele wale, hele wāwae.

2. To become, get; like, in a state of, similar (frequently followed by ā).

3. When, by the time that (usually followed by ā).

4. following others bases, imparting idea of everywhere, here and there, continuously.

5. A relationship term. See hele hope, hele mua.

6. To tie, bind, lash, make fast; noose, snare.

7. To divide, cut apart. Rare. Cf. mahele.",1
3458,hele,hele,Priest's helper.,1
3459,helea,helea,"Pas/imp. of hele 1, 6.",1
3460,heleāwai,heleāwai,To flow like water.,1
3461,hele au,hele au,To go drifting along. (For. 5:509.),1
3462,Heleekela,Heleekela,"The planet Uranus, formerly called Hershel for its discoverer, Sir William Hershel, in 1781.",1
3463,Hereekela,Hereekela,See Heleekela,1
3464,helehele,helehele,"Redup. of hele 7; to cut up, divide; divided; filled with ruts, as a road.",1
3465,-helehele,helehele,"See ""hoʻohelehele"":  To help someone walk; to take walking, as a dog. Cf. hele 1.",1
3466,helehelei,helehelei,"Redup. and intensifier of helei 1, 2.",1
3467,helehelena,helehelena,"Features, face.",1
3468,-helehele ʻōlelo,helehele ʻōlelo,"See ""hoʻohelehele ʻōlelo"":  To lead up to a subject in a roundabout way, hint, suggest.",1
3469,hele hewa,hele hewa,"To go wrong, take the wrong path, go astray, err.",1
3470,hele honua,hele honua,"1. To go suddenly, early, or for no apparent reason.

2. To tie or bind beforehand, as in preparation for a journey.",1
3471,hele hope,hele hope,Younger brother or sister; descendant of a younger brother or sister; to go behind.,1
3472,helei,helei,"1. To straddle.

2. Stretched sideways, as the mouth; pulled down, as an eyelid with a finger (these were signs of contempt); inflammatory disease of the eye with a drawing down of the lower lid. See saying, maka helei.",1
3473,hele kauhale,hele kauhale,"To go from house to house, gad.",1
3474,helekika,helekika,Heretic. Eng.,1
3475,heretika,heretika,See helekika,1
3476,hele kikī,hele kikī,"To go quickly, fast.",1
3477,helekū,helekū,"To walk upright, wade.",1
3478,hele kūkū,hele kūkū,"To go by fits and starts, jerk.",1
3479,helela,helela,Herald. Eng.,1
3480,herela,herela,See helela,1
3481,helelei,helelei,Quick-bearing kind of sweet potato. (Kam. 76:27.),1
3482,heleleʻi,heleleʻi,"Falling; scattered, as rain, tears, grain; crumbling, as the earth; dilapidated; to shed, as a dog's hair. Cf. heheleleʻi.",1
3483,helelei,helelei,See heleleʻi,1
3484,hele loa,hele loa,To go or come far; to go with no hope of returning.,1
3485,hele lua,hele lua,"To travel together, of two.",1
3486,hele malihini,hele malihini,To go to a place for the first time or as a stranger.,1
3487,helemauna,helemauna,"A rare native variety of dry-land taro, with dark purplish petioles and white corms; grown on Hawaiʻi. (HP 18, 32.) Also piko ʻeleʻele.",1
3488,hele mauna,hele mauna,To travel in the mountains; mountain climber.,1
3489,hele mua,hele mua,"1. To go ahead; older sibling, descendant of an older sibling, senior.

2. Da capo (musical term).",1
3490,helena,helena,"1. Going. (See idiom, oneʻā and below.) Hoʻokahi helena, pau ka hana, in no time at all the work was finished.

2. Same as helehelena.",1
3491,Helene,Helene,"Greek, Grecian, Greece. (Gr.",1
3492,-hele ʻōlelo,hele ʻōlelo,See -helehele ʻōlelo.,1
3493,hele pēlā,hele pēlā,Get out! Go away!,1
3494,hele pū,hele pū,"To go with, accompany.",1
3495,hēleu,hēleu,Var. of hāleu.,1
3496,heleuma,heleuma,"Stone anchor, anchor. (Heb. 6.19.) Huki i ka heleuma, to weigh anchor.",1
3497,hele wale,hele wale,To go naked; to go without fixed purpose or far and wide; to go empty-handed; to go without recompense.,1
3498,hele wāwae,hele wāwae,"To walk, go on foot, hike; pedestrian. (Hawaiian pidgin ‘walk feet’ is probably a loan translation.)",1
3499,hele wiki,hele wiki,"Quick step, quick time; to go fast.",1
3500,heliokalope,heliokalope,"Introduced, sweet-scented heliotrope (Heliotropium arborescens syn.",1
3501,hiliokalupa,hiliokalupa,See heliokalope,1
3502,helo,helo,"1. To move back and forth rapidly; jerky pushing or sawing motion. Cf. helohelo, hula helo, ʻilihelo, ʻōhelo 2, 3.

2. Ramrod.

3. Red, as ʻōhelo berries; rosy. Cf. hehelo, helohelo, ʻōhelo.",1
3503,helohelo,helohelo,"Redup. of helo 1, 3; rosy, as cheeks. (Probably PPN felofelo.)",1
3504,helu,helu,"1. To count, number, compute, take a census, figure, enumerate, list, include, impute (Oihk. 7.18); to assess, as taxes; to chant a list of names, as of genealogy; including, counting, enumeration, census, list, rate, number, figure, total, inventory; statistics. Cf. heluhelu, huahelu, uē helu.

2. Arithmetic, score, reckoning, account; serial; volume (in a series); numbered.

3. A few He mau lā helu wale nō i koe, only a few days left.

4. To scratch the earth, as a hen; to dig with the fingers; to paw the earth, as an angry bull. See māhelu.

5. To grumble, list offenses or complaints, especially about lack of gratitude or appreciation.",1
3505,helua,helua,"Pas/imp. of helu 1, 4, 5.",1
3506,helu ʻai,helu ʻai,Scorekeeper; to keep score.,1
3507,helu ʻano hui,helu ʻano hui,"Uneven totals, as ten bushels and three pecks.",1
3508,helu ʻano like,helu ʻano like,"Even numbers and totals, without fractions.",1
3509,heluʻekahi,heluʻekahi,"Best, “number one.”",1
3510,heluʻekalekia,heluʻekalekia,Church census.,1
3511,heluhana,heluhana,"Factor, as in arithmetic.",1
3512,helu hanaʻia,helu hanaʻia,Composite number.,1
3513,heluhana kumu,heluhana kumu,Prime factor.,1
3514,heluhelu,heluhelu,"1. To read, count. (2 Nal. 23.2.) Mea heluhelu, reader (either a book, or a person who reads).

2. Redup. of helu 4; to scratch.",1
3515,heluhelu hoʻoponopono,heluhelu hoʻoponopono,To proofread.,1
3516,heluhelu kaʻahele,heluhelu kaʻahele,"To take turns reading, read in turn.",1
3517,helu hōʻike,helu hōʻike,Abacus.,1
3518,helu hoʻolawe,helu hoʻolawe,Subtrahend.,1
3519,helu hoʻonui,helu hoʻonui,Multiplier.,1
3520,helu hoʻonui ʻia,helu hoʻonui ʻia,Multiplicand.,1
3521,helu hou,helu hou,To recount; recount.,1
3522,helu kamaliʻi,helu kamaliʻi,Children's arithmetic.,1
3523,helu kanaka,helu kanaka,Census; to take a census.,1
3524,helu kaulike,helu kaulike,Even number.,1
3525,helu komo,helu komo,Divisor.,1
3526,helu komoʻia,helu komoʻia,Multiple.,1
3527,helu kuala,helu kuala,Rate of interest.,1
3528,helu kumu,helu kumu,Prime number.,1
3529,helu lua,helu lua,"Double number; dual number, as in grammar.",1
3530,heluna,heluna,"Number, count, total sum, amount; grade or mark (evaluation).",1
3531,helu naʻau,helu naʻau,Mental arithmetic.,1
3532,heluna papa,heluna papa,"Grade or mark, as in school; number of a grade (class), enumeration.",1
3533,helu nui,helu nui,Large number; plural number.,1
3534,helu nui kaʻawale,helu nui kaʻawale,"Exclusive plural, as in Hawaiian grammar.",1
3535,helu nui pili,helu nui pili,"Inclusive plural, as in Hawaiian grammar.",1
3536,helu ʻokoʻa,helu ʻokoʻa,Whole number.,1
3537,helu pā-,helu pā,"To count by, as helu pālua, to count by twos; helu pākolu, to count by threes; helu pāʻumi, to count by tens.",1
3538,helu pāʻani,helu pāʻani,Counting game with chants; to play this game.,1
3539,helu paʻewa,helu paʻewa,Odd number.,1
3540,helu pāloka (balota),helu pāloka (balota),To count ballots; election teller.,1
3541,helu papa,helu papa,To count or recite in order or consecutively.,1
3542,helu pō,helu pō,List of the nights of the moon in the old Hawaiian calendar; to count the nights.,1
3543,helu poʻokela,helu poʻokela,Perfect number.,1
3544,helu puka,helu puka,"Quotient, in division.",1
3545,helu waiwai,helu waiwai,Inventory.,1
3546,Hem,Hem,"Abbreviation used in surveying for hema, south.",1
3547,hema,hema,"1. Left, left side.

2. South, southern.",1
3548,hemahema,hemahema,"1. Awkward, clumsy, unskilled, inexpert, incompetent, unprepared, inefficient, inexperienced; lack of skill; to not know well.

2. Want, need, necessity; lacking, destitute (Oihk. 22.23), needy.",1
3549,hemo,hemo,"1. Loose, separated, untied, unfastened, open, satisfied (see ex., hemahema 2), discharged, divorced, opened, weaned; taken off, as clothes. Cf. puhemo 1, Puk. 19.21.) Kuli hemo, dislocated knee.

2. Var. of ʻōhemo 1, weak, feeble. Cf. puhemo 2.",1
3550,hemoʻē,hemoʻē,"Faint, scanty, feeble, hungry, gasping, as of one near death.",1
